post_id,post_date,user_id,platform,content_type,category,followers,impressions,likes,comments,shares,engagement_rate,sentiment,year,month,month_name,year_month
104045,2023-03-27,1762,Instagram,Image,Education,18580,51999,1902,148,76,4.09,Negative,2023,3,March,2023-03
104046,2024-01-30,3086,Facebook,Video,Education,25622,95963,3588,1988,65,5.88,Negative,2024,1,January,2024-01
104047,2023-02-21,5635,YouTube,Video,Food,12664,106304,1545,1044,240,2.66,Neutral,2023,2,February,2023-02
104048,2022-03-19,2026,Instagram,Image,Fashion,22424,50680,1260,269,43,3.1,Negative,2022,3,March,2022-03
104049,2024-02-23,4061,Facebook,Reel,Food,33990,125419,11714,1053,1118,11.07,Negative,2024,2,February,2024-02
104050,2024-04-20,5147,Facebook,Video,Entertainment,50638,148968,8550,1718,3250,9.07,Positive,2024,4,April,2024-04
104051,2024-01-24,2319,YouTube,Video,Travel,12963,86895,3066,684,65,4.39,Positive,2024,1,January,2024-01
104052,2023-11-23,1522,Instagram,Story,Education,37813,96160,2317,983,593,4.05,Neutral,2023,11,November,2023-11
104053,2024-06-19,1144,YouTube,Reel,Food,8075,32747,2142,245,226,7.98,Positive,2024,6,June,2024-06
104054,2022-05-17,2979,Instagram,Reel,Food,20226,36485,3758,866,375,13.7,Positive,2022,5,May,2022-05
104055,2023-07-22,1907,YouTube,Video,Education,43831,23553,453,211,48,3.02,Negative,2023,7,July,2023-07
104056,2024-05-23,2931,Twitter,Story,Entertainment,107379,48500,1051,99,147,2.67,Neutral,2024,5,May,2024-05
104057,2024-04-30,1702,YouTube,Video,Travel,17104,41301,1868,458,200,6.12,Positive,2024,4,April,2024-04
104058,2024-01-26,4399,Facebook,Reel,Technology,10934,87236,3234,1218,833,6.06,Neutral,2024,1,January,2024-01
104059,2022-10-03,5294,Twitter,Reel,Food,32261,130830,10930,4233,2039,13.15,Neutral,2022,10,October,2022-10
104060,2022-04-06,4401,Instagram,Image,Fashion,24812,78776,2385,511,26,3.71,Neutral,2022,4,April,2022-04
104061,2023-12-07,3022,Instagram,Video,Travel,11046,111667,9576,2133,1091,11.46,Neutral,2023,12,December,2023-12
104062,2023-05-12,4124,YouTube,Video,Travel,15344,81556,3181,1161,544,5.99,Positive,2023,5,May,2023-05
104063,2022-06-14,2396,Twitter,Story,Technology,19295,32568,1421,110,36,4.81,Positive,2022,6,June,2022-06
104064,2023-04-10,5007,Facebook,Video,Technology,39695,68477,3127,471,359,5.78,Positive,2023,4,April,2023-04
104065,2023-11-02,5303,Facebook,Reel,Education,11438,62032,4745,617,443,9.36,Negative,2023,11,November,2023-11
104066,2022-04-19,2450,Instagram,Video,Technology,17938,19921,601,65,329,4.99,Neutral,2022,4,April,2022-04
104067,2024-03-03,2409,YouTube,Video,Travel,22342,202758,4742,2279,156,3.54,Positive,2024,3,March,2024-03
104068,2024-01-13,5688,YouTube,Story,Travel,17778,91920,2405,867,22,3.58,Neutral,2024,1,January,2024-01
104069,2022-06-23,5290,Instagram,Video,Entertainment,21948,26517,997,218,322,5.8,Positive,2022,6,June,2022-06
104070,2023-05-12,5172,Instagram,Reel,Travel,11048,15649,604,149,133,5.66,Positive,2023,5,May,2023-05
104071,2023-07-06,5526,Twitter,Reel,Fashion,19574,55703,3146,942,241,7.77,Neutral,2023,7,July,2023-07
104072,2023-10-29,4292,Instagram,Image,Entertainment,5510,15781,899,368,104,8.69,Neutral,2023,10,October,2023-10
104073,2022-05-09,5380,Instagram,Video,Technology,16367,70758,3620,884,86,6.49,Neutral,2022,5,May,2022-05
104074,2023-09-08,5873,Instagram,Reel,Fashion,43105,83853,6663,317,2229,10.98,Neutral,2023,9,September,2023-09
104075,2024-01-01,5553,Twitter,Image,Food,8832,14868,468,180,40,4.63,Positive,2024,1,January,2024-01
104076,2023-05-06,1271,Facebook,Image,Travel,7774,19805,896,65,78,5.25,Positive,2023,5,May,2023-05
104077,2023-01-03,2213,Instagram,Video,Fashion,6268,7666,382,29,51,6.03,Neutral,2023,1,January,2023-01
104078,2023-03-16,1786,Instagram,Reel,Food,15127,82875,8429,2135,267,13.07,Positive,2023,3,March,2023-03
104079,2023-09-07,1254,YouTube,Story,Entertainment,22653,56352,1507,530,667,4.8,Neutral,2023,9,September,2023-09
104080,2022-01-16,4374,YouTube,Video,Food,25442,110880,4988,1119,1973,7.29,Neutral,2022,1,January,2022-01
104081,2023-05-16,1686,Instagram,Reel,Travel,44991,353812,11616,3684,2288,4.97,Positive,2023,5,May,2023-05
104082,2023-08-08,3675,Twitter,Video,Education,72554,302160,10785,3578,1668,5.31,Neutral,2023,8,August,2023-08
104083,2023-01-16,2840,Instagram,Image,Technology,30262,114360,5117,1214,214,5.72,Neutral,2023,1,January,2023-01
104084,2023-08-11,4013,Instagram,Story,Food,12386,25154,305,52,7,1.45,Positive,2023,8,August,2023-08
104085,2023-05-23,3360,Instagram,Image,Travel,8821,29133,1134,126,116,4.72,Neutral,2023,5,May,2023-05
104086,2023-11-21,4656,Twitter,Video,Food,37612,61605,2297,565,910,6.12,Positive,2023,11,November,2023-11
104087,2023-08-06,2253,Twitter,Image,Entertainment,50383,49432,427,172,52,1.32,Positive,2023,8,August,2023-08
104088,2023-06-14,2451,Instagram,Reel,Entertainment,21879,53920,2990,97,198,6.09,Neutral,2023,6,June,2023-06
104089,2022-02-19,1654,Facebook,Reel,Travel,12013,60905,4021,305,35,7.16,Neutral,2022,2,February,2022-02
104090,2024-06-10,2948,YouTube,Story,Food,22286,10903,268,51,101,3.85,Positive,2024,6,June,2024-06
104091,2022-06-24,1251,Facebook,Story,Food,51992,144513,1547,183,312,1.41,Positive,2022,6,June,2022-06
104092,2022-10-14,1316,Instagram,Image,Technology,38690,150136,3345,1133,409,3.26,Positive,2022,10,October,2022-10
104093,2024-01-29,3310,Instagram,Reel,Travel,7948,107287,5438,816,592,6.38,Neutral,2024,1,January,2024-01
104094,2024-03-14,4611,Twitter,Video,Entertainment,10284,22000,973,283,8,5.75,Positive,2024,3,March,2024-03
104095,2024-03-12,1303,Twitter,Reel,Travel,19998,43390,1354,189,602,4.94,Negative,2024,3,March,2024-03
104096,2023-06-14,1145,YouTube,Image,Entertainment,47602,12842,777,65,133,7.59,Positive,2023,6,June,2023-06
104097,2023-04-03,2466,Instagram,Video,Fashion,15774,120523,2033,917,348,2.74,Positive,2023,4,April,2023-04
104098,2024-06-13,4004,YouTube,Image,Food,16124,29249,514,138,22,2.3,Positive,2024,6,June,2024-06
104099,2023-02-08,3585,Instagram,Video,Fashion,12803,108363,14686,498,892,14.84,Negative,2023,2,February,2023-02
104100,2024-01-30,4786,YouTube,Story,Fashion,10555,29420,554,221,46,2.79,Positive,2024,1,January,2024-01
104101,2022-10-14,5243,Facebook,Reel,Travel,19696,109779,8363,2770,583,10.67,Negative,2022,10,October,2022-10
104102,2022-05-20,2698,Twitter,Image,Technology,19869,45906,1901,246,118,4.93,Neutral,2022,5,May,2022-05
104103,2022-09-21,3157,Facebook,Story,Technology,18060,36502,596,261,123,2.68,Positive,2022,9,September,2022-09
104104,2024-04-16,5640,Instagram,Reel,Technology,3709,4705,225,49,42,6.72,Neutral,2024,4,April,2024-04
104105,2024-01-24,2643,Instagram,Image,Entertainment,6049,1333,56,22,1,5.93,Negative,2024,1,January,2024-01
104106,2022-11-04,3772,Instagram,Story,Fashion,50657,56374,1158,455,149,3.13,Neutral,2022,11,November,2022-11
104107,2022-02-09,1547,Facebook,Reel,Travel,37703,68356,4813,2748,149,11.28,Positive,2022,2,February,2022-02
104108,2022-10-19,4062,Twitter,Image,Fashion,15733,7776,206,57,14,3.56,Neutral,2022,10,October,2022-10
104109,2024-06-17,2280,Instagram,Story,Fashion,20938,71859,3662,407,62,5.75,Positive,2024,6,June,2024-06
104110,2022-10-16,5634,Twitter,Video,Education,115881,160763,10979,5566,2099,11.6,Positive,2022,10,October,2022-10
104111,2024-04-27,2350,Instagram,Reel,Food,9698,6592,843,37,63,14.31,Neutral,2024,4,April,2024-04
104112,2024-04-17,1744,YouTube,Reel,Technology,13256,34975,2024,307,1165,10.0,Neutral,2024,4,April,2024-04
104113,2022-03-10,1535,Instagram,Video,Education,5286,24291,1071,49,15,4.67,Positive,2022,3,March,2022-03
104114,2023-07-05,3925,Twitter,Reel,Fashion,73739,500938,23523,1101,4843,5.88,Neutral,2023,7,July,2023-07
104115,2024-03-10,4200,Instagram,Image,Education,17891,192972,4171,2097,287,3.4,Neutral,2024,3,March,2024-03
104116,2023-04-25,2521,Instagram,Image,Fashion,42695,212211,5781,825,245,3.23,Negative,2023,4,April,2023-04
104117,2022-02-07,4058,Facebook,Video,Entertainment,5506,21639,1685,186,17,8.72,Positive,2022,2,February,2022-02
104118,2023-01-15,4350,Instagram,Reel,Food,27800,222425,14080,2046,1893,8.1,Neutral,2023,1,January,2023-01
104119,2022-06-27,4985,Twitter,Image,Travel,56708,30348,1135,113,419,5.49,Positive,2022,6,June,2022-06
104120,2023-01-26,3234,Instagram,Video,Education,13552,87020,5363,585,1258,8.28,Neutral,2023,1,January,2023-01
104121,2024-05-29,1810,Instagram,Video,Education,10066,33579,1187,153,149,4.43,Neutral,2024,5,May,2024-05
104122,2023-05-24,3444,Twitter,Video,Fashion,33375,26872,813,85,294,4.44,Positive,2023,5,May,2023-05
104123,2022-03-03,4627,Instagram,Image,Entertainment,21055,50156,2827,782,163,7.52,Neutral,2022,3,March,2022-03
104124,2024-05-22,2423,Facebook,Video,Travel,28167,111448,1592,482,849,2.62,Neutral,2024,5,May,2024-05
104125,2023-07-19,5934,Instagram,Video,Food,20673,127132,5528,652,70,4.92,Positive,2023,7,July,2023-07
104126,2023-12-10,1073,Twitter,Story,Travel,12592,16811,615,38,58,4.23,Neutral,2023,12,December,2023-12
104127,2023-11-27,5357,YouTube,Video,Travel,10679,20107,485,290,255,5.12,Neutral,2023,11,November,2023-11
104128,2022-01-02,1384,YouTube,Reel,Food,21497,40060,2299,39,310,6.61,Neutral,2022,1,January,2022-01
104129,2023-01-20,4489,Instagram,Video,Technology,8038,22314,1698,516,87,10.31,Neutral,2023,1,January,2023-01
104130,2023-11-13,5802,YouTube,Story,Education,25071,64089,1651,1356,851,6.02,Neutral,2023,11,November,2023-11
104131,2023-04-20,4483,YouTube,Video,Fashion,10186,126320,3584,1844,331,4.56,Positive,2023,4,April,2023-04
104132,2024-01-26,2921,YouTube,Video,Entertainment,280060,1070796,32922,4402,20469,5.4,Neutral,2024,1,January,2024-01
104133,2023-02-15,5199,YouTube,Image,Fashion,22251,119852,5239,524,946,5.6,Positive,2023,2,February,2023-02
104134,2023-01-05,5044,Twitter,Story,Fashion,36213,26423,805,440,151,5.28,Neutral,2023,1,January,2023-01
104135,2023-08-02,1703,Twitter,Image,Technology,55337,158255,5527,358,628,4.12,Positive,2023,8,August,2023-08
104136,2023-05-16,4375,Instagram,Story,Food,44814,72857,2464,505,511,4.78,Positive,2023,5,May,2023-05
104137,2023-02-18,4171,YouTube,Video,Education,15454,79768,4213,275,443,6.18,Positive,2023,2,February,2023-02
104138,2023-01-19,2396,Facebook,Reel,Entertainment,32454,140652,6604,414,932,5.65,Negative,2023,1,January,2023-01
104139,2023-08-21,4388,Instagram,Reel,Food,13115,5789,193,62,76,5.72,Positive,2023,8,August,2023-08
104140,2023-02-05,5118,Twitter,Video,Travel,14315,46413,1532,1168,86,6.0,Positive,2023,2,February,2023-02
104141,2023-05-27,1808,Facebook,Reel,Technology,4236,7251,269,232,34,7.38,Neutral,2023,5,May,2023-05
104142,2023-01-28,1451,Facebook,Image,Food,18599,25612,556,42,688,5.02,Neutral,2023,1,January,2023-01
104143,2024-03-04,3111,Facebook,Reel,Food,5985,32563,1231,356,111,5.21,Positive,2024,3,March,2024-03
104144,2024-01-04,5458,Instagram,Reel,Entertainment,19278,243743,25753,7333,3909,15.18,Positive,2024,1,January,2024-01
104145,2022-10-26,1594,Instagram,Video,Education,20562,14974,404,79,138,4.15,Positive,2022,10,October,2022-10
104146,2024-06-18,4185,Instagram,Image,Entertainment,42385,149005,3145,127,157,2.3,Neutral,2024,6,June,2024-06
104147,2023-05-31,3357,YouTube,Video,Technology,23632,134589,13475,2218,2040,13.18,Positive,2023,5,May,2023-05
104148,2022-09-06,5871,YouTube,Story,Education,18464,8452,229,51,43,3.82,Negative,2022,9,September,2022-09
104149,2023-05-02,1157,Facebook,Story,Technology,7968,17263,205,75,74,2.05,Positive,2023,5,May,2023-05
104150,2024-01-20,4692,Facebook,Image,Technology,70401,106490,2466,173,958,3.38,Positive,2024,1,January,2024-01
104151,2023-12-30,1380,Twitter,Reel,Entertainment,33481,182477,5621,3520,175,5.11,Neutral,2023,12,December,2023-12
104152,2022-06-07,2852,Instagram,Story,Food,38054,48981,823,329,392,3.15,Positive,2022,6,June,2022-06
104153,2022-01-12,3015,Instagram,Reel,Travel,14560,124103,14112,995,43,12.21,Positive,2022,1,January,2022-01
104154,2022-03-17,3798,Facebook,Video,Education,16785,23406,1199,513,78,7.65,Positive,2022,3,March,2022-03
104155,2023-04-19,5164,Facebook,Image,Fashion,45147,60965,2660,785,59,5.75,Positive,2023,4,April,2023-04
104156,2023-01-02,3750,Instagram,Video,Technology,9415,63521,1829,685,256,4.36,Positive,2023,1,January,2023-01
104157,2022-08-18,4891,Instagram,Reel,Fashion,88284,251029,7041,4527,1927,5.38,Positive,2022,8,August,2022-08
104158,2022-09-30,4996,YouTube,Image,Education,4139,20549,640,4,217,4.19,Neutral,2022,9,September,2022-09
104159,2024-02-08,1940,Facebook,Reel,Travel,9073,21739,1911,244,117,10.45,Negative,2024,2,February,2024-02
104160,2023-03-27,4632,Instagram,Video,Travel,31358,212153,4511,699,786,2.83,Positive,2023,3,March,2023-03
104161,2023-05-20,4781,Instagram,Video,Food,25004,49354,1768,444,243,4.97,Neutral,2023,5,May,2023-05
104162,2023-10-01,4402,Instagram,Video,Entertainment,16659,46867,953,335,747,4.34,Positive,2023,10,October,2023-10
104163,2023-11-27,4395,YouTube,Reel,Entertainment,8776,60794,1639,257,2369,7.02,Neutral,2023,11,November,2023-11
104164,2022-06-02,2999,Instagram,Reel,Education,74623,920711,27737,11316,3664,4.64,Neutral,2022,6,June,2022-06
104165,2023-05-13,1772,Instagram,Image,Entertainment,24951,65475,1913,424,512,4.35,Neutral,2023,5,May,2023-05
104166,2023-11-07,3246,YouTube,Image,Food,15110,21687,673,94,33,3.69,Neutral,2023,11,November,2023-11
104167,2023-07-22,1995,Instagram,Video,Travel,13022,55602,3055,577,64,6.65,Positive,2023,7,July,2023-07
104168,2022-02-27,4085,Twitter,Video,Travel,15835,67389,3276,476,587,6.44,Positive,2022,2,February,2022-02
104169,2022-03-19,3317,YouTube,Video,Travel,19975,17437,623,127,135,5.08,Neutral,2022,3,March,2022-03
104170,2022-11-02,3683,Facebook,Video,Technology,11317,20961,1483,271,107,8.88,Neutral,2022,11,November,2022-11
104171,2024-02-11,1884,Twitter,Story,Technology,21462,11495,278,65,66,3.56,Positive,2024,2,February,2024-02
104172,2023-06-21,5463,Twitter,Reel,Education,43825,52712,2187,128,215,4.8,Positive,2023,6,June,2023-06
104173,2023-08-20,2772,Twitter,Video,Travel,23856,37486,1918,378,331,7.01,Positive,2023,8,August,2023-08
104174,2022-01-31,1437,YouTube,Reel,Food,35815,171671,13264,5024,2459,12.09,Neutral,2022,1,January,2022-01
104175,2022-06-15,3523,Instagram,Reel,Technology,6648,8393,685,132,198,12.09,Negative,2022,6,June,2022-06
104176,2022-02-27,5005,Twitter,Video,Entertainment,9899,12125,453,89,155,5.75,Negative,2022,2,February,2022-02
104177,2022-11-15,4549,Instagram,Story,Travel,23749,109346,3264,1523,73,4.44,Positive,2022,11,November,2022-11
104178,2022-05-10,4335,Instagram,Video,Fashion,22053,40802,1732,129,62,4.71,Positive,2022,5,May,2022-05
104179,2024-04-09,1139,Facebook,Reel,Technology,16342,53470,3496,1317,72,9.14,Neutral,2024,4,April,2024-04
104180,2023-10-06,2496,Facebook,Story,Travel,13214,31623,977,73,181,3.89,Neutral,2023,10,October,2023-10
104181,2022-06-04,5429,Twitter,Story,Education,40973,43698,1421,39,411,4.28,Positive,2022,6,June,2022-06
104182,2023-09-12,1955,YouTube,Reel,Education,10948,30466,2775,115,171,10.05,Positive,2023,9,September,2023-09
104183,2022-04-23,3701,Instagram,Image,Fashion,12990,65706,1281,1202,211,4.1,Negative,2022,4,April,2022-04
104184,2022-06-08,3129,YouTube,Reel,Travel,19901,93169,5128,1446,92,7.15,Negative,2022,6,June,2022-06
104185,2022-06-24,2974,Instagram,Video,Entertainment,12876,86565,2754,724,750,4.88,Positive,2022,6,June,2022-06
104186,2023-10-22,4312,Facebook,Video,Travel,26184,41480,2106,2496,19,11.14,Neutral,2023,10,October,2023-10
104187,2024-05-06,2316,Instagram,Video,Technology,42461,82022,3342,1958,80,6.56,Neutral,2024,5,May,2024-05
104188,2022-06-01,4820,Instagram,Reel,Fashion,19252,179229,10173,729,811,6.54,Neutral,2022,6,June,2022-06
104189,2022-12-17,5808,YouTube,Reel,Travel,7036,48176,2221,708,404,6.92,Negative,2022,12,December,2022-12
104190,2022-11-30,3980,YouTube,Video,Travel,29484,49353,921,261,296,2.99,Neutral,2022,11,November,2022-11
104191,2022-08-12,3818,Facebook,Video,Fashion,26090,34053,1640,368,161,6.37,Neutral,2022,8,August,2022-08
104192,2022-08-10,1305,YouTube,Video,Fashion,19660,79882,1687,164,237,2.61,Neutral,2022,8,August,2022-08
104193,2022-03-03,4466,Facebook,Video,Travel,16193,62998,1778,371,71,3.52,Positive,2022,3,March,2022-03
104194,2023-03-21,4310,Instagram,Video,Entertainment,17086,5266,166,11,8,3.51,Positive,2023,3,March,2023-03
104195,2023-08-05,2860,Instagram,Reel,Education,32517,157256,6189,1027,467,4.89,Positive,2023,8,August,2023-08
104196,2022-02-06,3181,Instagram,Reel,Technology,5334,25609,1181,299,415,7.4,Negative,2022,2,February,2022-02
104197,2023-06-29,5195,Twitter,Story,Travel,14124,8385,116,12,65,2.3,Positive,2023,6,June,2023-06
104198,2024-06-14,2846,Instagram,Reel,Travel,24169,144317,5750,440,168,4.41,Positive,2024,6,June,2024-06
104199,2022-08-23,3578,Instagram,Reel,Entertainment,46997,146459,19477,1989,2322,16.24,Positive,2022,8,August,2022-08
104200,2023-12-08,3227,Instagram,Image,Technology,18910,18283,485,87,53,3.42,Positive,2023,12,December,2023-12
104201,2023-03-16,2673,Facebook,Image,Entertainment,6064,1941,138,25,2,8.5,Positive,2023,3,March,2023-03
104202,2024-06-26,4759,YouTube,Story,Entertainment,11224,15300,562,89,21,4.39,Positive,2024,6,June,2024-06
104203,2022-01-26,5971,Instagram,Video,Entertainment,17605,16155,333,65,22,2.6,Neutral,2022,1,January,2022-01
104204,2023-03-25,3343,Instagram,Image,Technology,22511,34600,1173,400,8,4.57,Neutral,2023,3,March,2023-03
104205,2022-02-27,1521,YouTube,Reel,Travel,26259,112521,3639,700,1032,4.77,Negative,2022,2,February,2022-02
104206,2023-10-22,3036,Twitter,Video,Technology,11929,27322,412,356,210,3.58,Positive,2023,10,October,2023-10
104207,2022-03-09,4007,Instagram,Video,Food,11315,72801,4815,323,2922,11.07,Neutral,2022,3,March,2022-03
104208,2024-06-12,2045,Twitter,Image,Travel,7128,12127,271,7,9,2.37,Positive,2024,6,June,2024-06
104209,2022-12-22,1736,Instagram,Video,Food,48659,90422,2281,399,366,3.37,Neutral,2022,12,December,2022-12
104210,2022-11-14,5620,Instagram,Reel,Entertainment,16320,120774,6613,1998,1376,8.27,Positive,2022,11,November,2022-11
104211,2022-02-19,1412,Instagram,Image,Fashion,8196,3300,87,2,7,2.91,Neutral,2022,2,February,2022-02
104212,2024-01-12,3526,Instagram,Story,Travel,27105,41816,1237,148,57,3.45,Neutral,2024,1,January,2024-01
104213,2022-08-15,5186,YouTube,Image,Education,17690,2971,136,41,54,7.78,Negative,2022,8,August,2022-08
104214,2023-01-02,3247,YouTube,Reel,Entertainment,29118,122307,8809,2779,1749,10.9,Positive,2023,1,January,2023-01
104215,2022-06-15,1973,YouTube,Image,Travel,22471,126407,11061,1242,764,10.34,Negative,2022,6,June,2022-06
104216,2023-12-21,2275,Instagram,Reel,Fashion,8395,26255,2295,247,111,10.1,Negative,2023,12,December,2023-12
104217,2023-03-14,2865,YouTube,Video,Food,21275,24020,696,62,106,3.6,Negative,2023,3,March,2023-03
104218,2023-08-19,1603,Facebook,Reel,Entertainment,5081,24030,1288,109,27,5.93,Positive,2023,8,August,2023-08
104219,2024-03-08,2595,YouTube,Image,Entertainment,15777,61129,897,342,103,2.2,Positive,2024,3,March,2024-03
104220,2022-06-13,2278,Facebook,Image,Entertainment,11676,33602,1370,255,366,5.93,Positive,2022,6,June,2022-06
104221,2022-09-16,2472,Facebook,Image,Food,62925,101896,5163,115,256,5.43,Negative,2022,9,September,2022-09
104222,2022-05-10,5081,Instagram,Image,Fashion,21382,11017,246,30,6,2.56,Positive,2022,5,May,2022-05
104223,2024-02-25,3164,Instagram,Video,Travel,36693,106580,6524,946,444,7.43,Positive,2024,2,February,2024-02
104224,2023-10-13,5675,YouTube,Story,Travel,10445,16325,993,157,83,7.55,Positive,2023,10,October,2023-10
104225,2023-09-12,5807,YouTube,Image,Food,34303,82364,2857,266,97,3.91,Positive,2023,9,September,2023-09
104226,2022-03-12,5165,Instagram,Image,Education,13003,34094,899,291,97,3.77,Positive,2022,3,March,2022-03
104227,2022-02-05,3704,Instagram,Reel,Fashion,69785,864938,76929,58488,3724,16.09,Neutral,2022,2,February,2022-02
104228,2024-04-09,2555,YouTube,Reel,Travel,35499,24046,863,568,117,6.44,Positive,2024,4,April,2024-04
104229,2023-11-17,4058,YouTube,Image,Travel,29468,141277,6277,1758,1023,6.41,Negative,2023,11,November,2023-11
